Brand_ID,Classification,Price,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,free_chlorides
Wi01-2894,White,11.99,5.28,0.2744,0.2163,1.472,0.02944,20.7,82.45,1.0793943,3.5568,0.4578,11.75,0.038431304
Wi01-2895,White,6.99,7.008,0.3528,0.5562,12.236,0.04968,56.7,187.21,1.0885176,3.1824,0.5341,8.084,0.060330501
Wi01-2896,White,13.99,5.952,0.294,0.1751,2.576,0.0368,21.6,121.25,1.083351,3.1304,0.5014,8.46,0.047544746
Wi01-2897,White,13.99,7.008,0.2646,0.3811,8.924,0.03864,32.4,126.1,1.087711,3.6192,0.8175,9.306,0.026522896
Wi01-2898,White,19.99,5.472,0.245,0.2781,9.936,0.046,52.2,112.52,1.0855528,3.224,0.545,9.212,0.028341093
Wi01-2899,White,29.99,12.096,0.3038,0.7416,2.024,0.06624,5.4,28.13,1.088583,2.9952,0.8938,9.212,0.018456871
Wi01-2900,White,8.99,7.584,0.6762,0.2163,1.932,0.0736,29.7,136.77,1.085858,3.38,0.5559,9.306,0.047743056
Wi01-2901,White,24.99,6.72,0.3038,0.3193,8.372,0.03312,40.5,135.8,1.0814544,3.0992,0.3379,11.28,0.022904785
Wi01-2902,White,18.99,6.24,0.5978,0,2.024,0.0874,43.2,57.23,1.0849969,3.7544,0.763,10.81,0.03482732
Wi01-2903,White,9.99,4.32,0.1862,0.2163,0.874,0.03036,80.1,154.23,1.0827188,3.4736,0.4578,7.52,0.041798236
Wi01-2904,White,14.99,7.008,0.6762,0.3296,2.024,0.06348,31.5,100.88,1.0859888,3.4632,0.5559,8.93,0.047544746
Wi01-2905,White,25.99,7.104,0.3528,0.3502,1.656,0.069,16.2,36.86,1.082697,3.5152,0.9592,12.784,0.025718
Wi01-2906,White,16.99,7.008,0.1764,0.6695,1.288,0.04232,25.2,152.29,1.084114,3.4632,0.6758,8.836,0.02736618
Wi01-2907,White,13.99,9.504,0.5586,0.2575,1.84,0.09568,10.8,86.33,1.085967,3.1616,0.981,9.494,0.048959391
Wi01-2908,White,12.99,7.008,0.8918,0.103,1.656,0.06808,18,54.32,1.0864248,3.484,0.6104,8.648,0.04052446
Wi01-2909,White,9.99,6.72,0.3822,0.2472,0.92,0.04416,7.2,115.43,1.081607,3.12,0.3379,9.494,0.058670108
Wi01-2910,White,14.99,6.624,0.3626,0.2369,8.74,0.05244,48.6,161.02,1.0852912,3.3592,0.4578,9.4,0.036763601
Wi01-2911,White,15.99,4.8,0.3724,0.0103,1.472,0.04416,23.4,58.2,1.0800156,3.848,0.8175,13.16,0.029756752
Wi01-2912,White,6.99,6.912,0.49,0,0.736,0.03128,41.4,110.58,1.082588,3.3176,0.3706,8.648,0.080350621
Wi01-2913,White,12.99,8.256,0.5096,0.3914,1.38,0.08832,4.5,17.46,1.0863594,3.328,0.5668,8.836,0.03945707
Wi01-2914,White,9.99,6.624,0.392,0.4326,5.704,0.06072,36.9,170.72,1.0851168,3.2448,0.5886,8.836,0.037170199
Wi01-2915,White,11.99,6.336,0.2156,0.3811,1.472,0.0368,27.9,97.97,1.0791981,3.276,0.7194,11.28,0.050008866
Wi01-2916,White,14.99,6.912,0.343,0.3502,11.408,0.04692,5.4,35.89,1.083896,3.2552,0.4251,10.81,0.036363636
Wi01-2917,White,20.99,6.816,0.1568,0.3708,9.844,0.04048,18,87.3,1.085531,3.2864,0.4796,10.246,0.01966027
Wi01-2918,White,14.99,7.296,0.2646,0.2472,3.496,0.05336,17.1,111.55,1.085422,3.276,0.4905,8.366,0.042625086
Wi01-2919,White,19.99,7.68,0.2156,0.4326,13.432,0.04048,40.5,158.11,1.090327,3.3384,0.7521,8.084,0.021577258
Wi01-2920,White,12.99,6.144,0.6174,0.2163,1.472,0.0736,10.8,31.04,1.0866101,3.7232,0.7194,9.212,0.042793398
Wi01-2921,White,13.99,6.72,0.3038,0.2678,6.808,0.06348,25.2,155.2,1.084986,3.2552,0.5014,9.212,0.029369046
Wi01-2922,White,16.99,6.912,0.2254,0.3914,13.156,0.05336,49.5,188.18,1.087711,3.2136,0.4796,8.46,0.027452713
Wi01-2923,White,26.99,6.24,0.4214,0.3193,3.312,0.04232,17.1,138.71,1.0793398,3.276,0.3706,11.28,0.01860116
Wi01-2924,White,21.99,6.624,0.1764,0.3708,1.196,0.03312,36,113.49,1.082806,3.4008,1.0355,8.93,0.02310439
Wi01-2925,White,12.99,8.64,0.441,0.5047,2.392,0.07728,18.9,72.75,1.088583,3.484,0.6213,9.118,0.05131339
Wi01-2926,White,14.99,7.104,0.1862,0.3193,13.34,0.0414,35.1,187.21,1.088474,3.224,0.545,8.648,0.035076531
Wi01-2927,White,16.99,7.296,0.1862,0.3811,12.052,0.03036,46.8,146.47,1.0870134,3.3072,0.8611,9.776,0.030352865
Wi01-2928,White,21.99,4.896,0.2548,0.3399,1.012,0.02484,41.4,109.61,1.0785114,3.484,0.4687,10.716,0.021219135
Wi01-2929,White,8.99,7.488,0.5978,0.2987,1.472,0.10488,8.1,28.13,1.087166,3.3904,1.7004,8.554,0.037863012
Wi01-2930,White,17.99,7.68,0.1666,0.2987,2.208,0.02668,46.8,115.43,1.0784896,3.1512,0.3597,12.126,0.029854878
Wi01-2931,White,13.99,7.968,0.2548,0.3811,1.288,0.06992,7.2,22.31,1.087166,3.3904,0.763,9.024,0.02736618
Wi01-2932,White,18.99,6.048,0.9604,0.0103,1.84,0.05244,13.5,32.01,1.0844192,3.744,0.5014,10.528,0.02816
Wi01-2933,White,17.99,6.144,0.3724,0.2678,7.544,0.03956,25.2,95.06,1.0816506,3.1096,0.3379,10.716,0.027627015
Wi01-2934,White,16.99,9.6,0.5488,0.2472,2.024,0.07268,17.1,56.26,1.089019,3.3072,0.6104,9.494,0.027452713
Wi01-2935,White,14.99,6.912,0.2058,0.4223,1.196,0.03312,29.7,82.45,1.08128,3.2968,0.5559,9.776,0.043133026
Wi01-2936,White,10.99,5.76,0.2646,0.2884,4.416,0.05796,27.9,194.97,1.086076,3.8376,0.7739,9.4,0.045258364
Wi01-2937,White,8.99,8.16,0.1666,0.3193,0.92,0.02208,11.7,88.27,1.08237,2.9016,0.4033,9.494,0.053368006
Wi01-2938,White,8.99,7.104,0.3136,0.2781,1.288,0.04508,34.2,167.81,1.0827515,3.1512,0.5668,8.742,0.039909297
Wi01-2939,White,6.99,6.048,0.9996,0,1.84,0.07636,15.3,23.28,1.0838633,3.7336,0.5995,10.528,0.071584756
Wi01-2940,White,13.99,8.16,0.3332,0.4532,1.564,0.07268,5.4,11.64,1.0856945,3.6608,0.6867,10.058,0.038575376
Wi01-2941,White,19.99,4.992,0.1813,0.2266,0.92,0.0276,42.3,119.31,1.0814762,3.692,0.4796,9.541,0.029561946
Wi01-2942,White,17.99,7.296,0.196,0.3708,1.748,0.03956,21.6,107.67,1.0816833,3.4216,0.5886,10.622,0.028523938
Wi01-2943,White,18.99,9.216,0.6419,0.2163,1.84,0.03588,18.9,116.4,1.0811492,3.12,1.09,11.844,0.034580755
Wi01-2944,White,13.99,7.584,0.2842,0.5047,2.024,0.08832,18.9,57.23,1.0868826,3.4424,0.7303,9.494,0.026771742
Wi01-2945,White,15.99,6.912,0.5929,0.0206,1.748,0.08832,9,30.07,1.08455,3.5984,0.5777,11.092,0.028708559
Wi01-2946,White,26.99,8.352,0.4018,0.4223,5.704,0.07176,22.5,40.74,1.084877,3.3696,0.8393,11.844,0.020306593
Wi01-2947,White,13.99,6.24,0.2842,0.5356,7.268,0.04508,31.5,186.24,1.0851059,3.2864,0.5559,8.93,0.031175957
Wi01-2948,White,23.99,5.472,0.2156,0.2884,1.196,0.02484,23.4,97.97,1.0785332,3.484,0.4142,11.75,0.020142056
Wi01-2949,White,16.99,6.432,0.4116,0.2781,7.912,0.06256,21.6,143.56,1.084332,3.2864,0.6213,10.622,0.0343368
Wi01-2950,White,13.99,11.04,0.3087,0.5562,1.932,0.07728,4.5,14.55,1.088583,3.0992,0.763,8.648,0.035202141
Wi01-2951,White,16.99,6.336,0.2352,0.2472,7.912,0.03128,22.5,130.95,1.0854438,3.4632,0.6431,9.682,0.030453958
Wi01-2952,White,19.99,5.76,0.294,0.3399,1.932,0.03864,27.9,123.19,1.0787076,3.4528,0.4578,11.75,0.034458454
Wi01-2953,White,13.99,6.528,0.2058,0.7622,1.104,0.04324,22.5,107.67,1.080844,3.2552,0.4469,10.058,0.030352865
Wi01-2954,White,11.99,6.624,0.5488,0.0309,1.38,0.07912,32.4,44.62,1.0847898,3.6712,0.6213,9.964,0.047544746
Wi01-2955,White,12.99,7.68,0.588,0.0824,2.392,0.05152,2.7,6.79,1.0822174,3.3488,0.4033,12.22,0.041798236
Wi01-2956,White,9.99,8.832,0.4508,0.2369,2.392,0.08372,16.2,74.69,1.0891498,3.276,0.5559,8.836,0.036629549
Wi01-2957,White,18.99,5.76,0.2744,0.2472,16.376,0.04324,37.8,107.67,1.0888664,3.224,0.4905,8.366,0.031386961
Wi01-2958,White,19.99,7.296,0.3528,0.3193,1.564,0.07268,23.4,63.05,1.0869044,3.5984,0.6758,8.93,0.030555556
Wi01-2959,White,15.99,6.624,0.1568,0.309,8.832,0.05244,45,179.45,1.087602,3.5256,0.4142,9.024,0.031386961
Wi01-2960,White,24.99,6.24,0.1764,0.4223,13.064,0.03588,42.3,125.13,1.0864902,3.4112,0.7848,9.682,0.023929483
Wi01-2961,White,6.99,7.776,0.8526,0,3.036,0.08832,23.4,59.17,1.0902725,3.744,0.7848,9.212,0.084406964
Wi01-2962,White,9.99,7.104,0.2352,0.2987,9.292,0.046,18.9,101.85,1.085858,3.2552,0.3815,8.93,0.050222807
Wi01-2963,White,20.99,7.872,0.2744,0.412,2.208,0.04784,3.6,9.7,1.0829804,3.4632,0.763,12.032,0.02052913
Wi01-2964,White,22.99,6.912,0.3136,0.3708,1.84,0.03036,33.3,110.58,1.079754,3.224,0.7739,11.562,0.020251524
Wi01-2965,White,13.99,6.816,0.4508,0.1442,2.576,0.06992,13.5,35.89,1.0859016,3.4944,0.5341,10.058,0.038288038
Wi01-2966,White,13.99,7.392,0.3332,0.2884,10.12,0.0368,27.9,113.49,1.0879835,3.4008,0.3161,8.648,0.029854878
Wi01-2967,White,16.99,6.624,0.2254,0.412,6.9,0.0368,45,146.47,1.082043,3.2344,0.2943,10.716,0.031815447
Wi01-2968,White,18.99,6.24,0.245,0.3296,9.108,0.0414,36.9,124.16,1.0860324,3.3072,0.5668,9.024,0.033270322
Wi01-2969,White,14.99,6.336,0.6909,0.0721,1.472,0.06992,5.4,14.55,1.085858,3.5776,0.6322,10.058,0.037445024
Wi01-2970,White,12.99,7.008,0.245,0.2987,6.9,0.04508,34.2,153.26,1.086185,3.5672,0.4142,9.024,0.04937518
Wi01-2971,White,19.99,7.488,0.2646,0.3502,1.472,0.04232,24.3,149.38,1.082043,3.172,0.4905,9.87,0.034951593
Wi01-2972,White,8.99,6.816,0.5096,0.0309,2.392,0.06992,18.9,89.24,1.0872205,3.64,0.654,9.212,0.052211638
Wi01-2973,White,13.99,6.816,0.5782,0.0103,2.116,0.0736,24.3,41.71,1.085095,3.5568,0.6322,10.058,0.028070104
Wi01-2974,White,19.99,5.952,0.294,0.5047,10.304,0.05336,61.2,208.55,1.0862504,3.3176,0.654,8.836,0.029369046
Wi01-2975,White,13.99,6.048,0.245,0.2781,6.072,0.04968,36,153.26,1.0832202,3.328,0.5232,9.682,0.037307232
Wi01-2976,White,11.99,6.72,0.588,0.309,4.14,0.06256,18,106.7,1.0890626,3.432,1.2753,9.588,0.038865962
Wi01-2977,White,14.99,6.816,0.7399,0.1545,1.656,0.09844,18,81.48,1.0855637,3.3176,0.545,8.93,0.036496229
Wi01-2978,White,31.99,6.144,0.147,0.3708,1.656,0.03128,38.7,145.5,1.081498,3.5568,0.7521,10.34,0.01836161
Wi01-2979,White,17.99,6.816,0.4116,0.206,2.576,0.03496,25.2,105.73,1.0787512,3.3592,0.5123,12.596,0.033856571
Wi01-2980,White,18.99,6.144,0.147,0.3193,1.012,0.04048,22.5,93.12,1.082588,3.6816,0.5559,9.682,0.032925851
Wi01-2981,White,24.99,8.16,0.2744,0.3605,1.564,0.05612,5.4,14.55,1.0848116,3.432,0.8066,11.092,0.024799575
Wi01-2982,White,10.99,6.336,0.2842,0.4532,8.28,0.04876,55.8,172.66,1.0865665,3.1408,0.4905,8.366,0.045442528
Wi01-2983,White,33.99,5.952,0.3626,0.2472,5.612,0.02944,17.1,83.42,1.0783806,3.1616,0.2834,12.596,0.016765737
Wi01-2984,White,23.99,8.352,0.294,0.3502,4.416,0.01656,20.7,123.19,1.0842666,3.2448,0.5341,10.528,0.023374614
Wi01-2985,White,16.99,6.528,0.2156,0.309,9.752,0.0644,60.3,188.18,1.0862286,3.0056,0.4578,8.46,0.026196464
Wi01-2986,White,9.99,7.2,0.196,0.4223,1.104,0.046,23.4,127.07,1.0805497,3.3176,0.5668,10.434,0.042291426
Wi01-2987,White,10.99,6.048,0.2842,0.309,7.452,0.19504,54,145.5,1.085422,3.224,0.436,8.742,0.053841335
Wi01-2988,White,22.99,7.104,0.1274,0.4017,4.324,0.03864,32.4,132.89,1.08455,3.4944,0.6104,9.682,0.020641772
Wi01-2989,White,8.99,6.432,0.5684,0.0824,1.656,0.08924,13.5,63.05,1.085531,3.4112,0.5886,8.648,0.044
Wi01-2990,White,19.99,5.856,0.147,0.2987,5.704,0.04232,35.1,146.47,1.0842339,3.744,0.4796,9.964,0.026358923
Wi01-2991,White,13.99,6.432,0.4508,0.2472,1.564,0.07084,16.2,32.98,1.084332,3.5256,0.654,9.964,0.02736618
Wi01-2992,White,16.99,6.624,0.1568,0.309,8.832,0.05244,45,179.45,1.087602,3.5256,0.4142,9.024,0.034458454
Wi01-2993,White,13.99,7.968,0.6027,0.2266,2.392,0.08004,5.4,18.43,1.088038,3.3904,0.6649,8.742,0.042126064
Wi01-2994,White,14.99,8.736,0.6272,0.2369,2.852,0.0874,11.7,36.86,1.089782,3.4112,0.6431,9.118,0.037722908
Wi01-2995,White,8.99,7.296,0.5096,0.1236,2.76,0.06164,10.8,51.41,1.086839,3.4944,0.6213,8.554,0.045075317
Wi01-2996,White,11.99,7.872,0.588,0.1751,2.116,0.06624,9.9,70.81,1.085967,3.328,0.4905,8.742,0.049796288
Wi01-2997,White,10.99,6.912,0.392,0.6386,9.936,0.03772,63,183.33,1.087384,3.2032,0.5341,8.084,0.062656285
Wi01-2998,White,17.99,5.856,0.1862,0.3811,2.392,0.03772,21.6,96.03,1.0807677,3.3072,0.545,10.246,0.029465259
Wi01-2999,White,18.99,5.856,0.196,0.1751,1.472,0.04416,41.4,125.13,1.08019,3.432,0.4687,10.716,0.032142596
Wi01-3000,White,15.99,8.064,0.1568,0.3399,1.38,0.03036,14.4,95.06,1.08346,3.2656,0.4578,9.118,0.0331549
Wi01-3001,White,23.99,8.928,0.3234,0.4635,1.38,0.05244,17.1,35.89,1.0845282,3.3072,0.9701,10.434,0.025329223
Wi01-3002,White,13.99,6.432,0.3528,0.2884,7.636,0.03128,26.1,78.57,1.0807459,3.0784,0.4251,11.75,0.028988869
Wi01-3003,White,14.99,7.104,0.49,0.4841,1.84,0.07912,18.9,70.81,1.08673,3.4944,0.6213,8.554,0.043304359
Wi01-3004,White,16.99,6.144,0.2646,0.5047,6.716,0.04232,47.7,199.82,1.085204,3.3696,0.4687,8.648,0.033856571
Wi01-3005,White,13.99,6.624,0.3136,0.1751,6.992,0.03864,62.1,212.43,1.085531,3.2552,0.436,8.366,0.04147422
Wi01-3006,White,6.99,7.68,0.8134,0.2781,1.84,0.0736,9.9,61.11,1.0862068,3.4216,0.5232,9.212,0.0778067
Wi01-3007,White,33.99,6.72,0.2352,0.3708,2.576,0.03128,19.8,108.64,1.0791,3.3176,0.4142,11.844,0.018552876
Wi01-3008,White,14.99,7.488,0.7987,0.0103,2.392,0.06808,43.2,87.3,1.0858689,3.5152,0.6758,10.152,0.05131339
Wi01-3009,White,14.99,6.528,0.1372,0.1854,1.288,0.04324,27,87.3,1.0808876,3.4008,0.5886,10.528,0.029369046
Wi01-3010,White,13.99,10.272,0.4508,0.4017,1.84,0.05612,6.3,14.55,1.087929,3.3072,0.6758,8.93,0.044
Wi01-3011,White,12.99,6.816,0.3038,0.309,2.024,0.04876,32.4,123.19,1.086185,3.0576,1.7658,8.93,0.041635756
Wi01-3012,White,16.99,6.912,0.2646,0.2884,13.984,0.04232,5.4,39.77,1.0863485,3.2968,0.4251,10.246,0.027891598
Wi01-3013,White,8.99,5.088,0.4214,0.1133,1.012,0.02668,5.4,49.47,1.0799284,3.6504,0.5232,10.528,0.072693149
Wi01-3014,White,25.99,8.544,0.392,0.3296,5.152,0.08004,9,45.59,1.089019,3.5152,0.8393,9.87,0.022773148
Wi01-3015,White,21.99,7.776,0.2842,0.3708,2.024,0.04416,31.5,51.41,1.08455,3.4008,1.1009,11.656,0.021944524
Wi01-3016,White,11.99,7.584,0.6468,0,1.288,0.08832,5.4,12.61,1.0853021,3.5672,0.6322,8.93,0.044
Wi01-3017,White,21.99,5.856,0.294,0.3296,2.024,0.03864,36.9,137.74,1.0785768,3.4424,0.4796,11.938,0.025100173
Wi01-3018,White,15.99,6.528,0.1862,0.3399,4.508,0.04324,37.8,126.1,1.0821847,3.2448,0.6104,10.34,0.035840426
Wi01-3019,White,16.99,7.296,0.5292,0.0206,1.564,0.0782,15.3,30.07,1.0855201,3.5048,0.5559,9.776,0.032142596
Wi01-3020,White,15.99,6.24,0.2254,0.3399,12.696,0.03864,22.5,134.83,1.0866755,3.484,0.6104,9.776,0.029854878
Wi01-3021,White,13.99,7.584,0.5096,0.2678,1.748,0.07268,37.8,135.8,1.086076,3.3592,0.5886,8.93,0.039909297
Wi01-3022,White,15.99,7.104,0.6174,0.0721,2.208,0.0828,9.9,35.89,1.087711,3.5672,0.8284,9.118,0.027627015
Wi01-3023,White,8.99,5.76,0.441,0.4326,1.012,0.04692,54.9,191.09,1.082588,3.1408,0.436,8.46,0.042793398
Wi01-3024,White,17.99,6.816,0.294,0.4738,1.38,0.06072,26.1,129.01,1.079754,3.2448,0.5886,11.938,0.032252768
Wi01-3025,White,14.99,5.952,0.2548,0.2987,1.84,0.03312,14.4,84.39,1.0799829,3.4632,0.6649,11.092,0.034951593
Wi01-3026,White,14.99,6.912,0.2058,1.03,1.012,0.14168,41.4,110.58,1.082479,3.068,0.4687,8.648,0.033040077
Wi01-3027,White,19.99,5.76,0.1666,0.5047,0.92,0.03128,23.4,102.82,1.08128,3.3384,0.4578,9.212,0.032252768
Wi01-3028,White,19.99,6.624,0.4312,0.4326,7.82,0.04416,9,142.59,1.087166,3.4528,0.5014,8.93,0.029854878
Wi01-3029,White,22.99,7.296,0.3038,0.3502,2.3,0.07544,23.4,33.95,1.0829804,3.3488,0.6431,11.75,0.023037566
Wi01-3030,White,8.99,6.336,0.3136,0.2472,1.196,0.0552,38.25,197.88,1.0846808,3.7336,0.5559,8.648,0.05131339
Wi01-3031,White,18.99,5.568,0.294,0.2781,1.564,0.01288,40.5,100.88,1.0781626,3.536,0.6104,11.844,0.025176176
Wi01-3032,White,17.99,4.512,0.7693,0,3.128,0.03312,20.7,129.98,1.0788929,3.6712,1.0028,12.972,0.02693959
Wi01-3033,White,14.99,7.296,0.6566,0.1442,1.38,0.06808,22.5,162.96,1.083133,3.172,0.5559,8.742,0.053368006
Wi01-3034,White,18.99,5.664,0.2352,0.1236,1.288,0.0322,54,239.59,1.0830022,3.4736,0.4796,9.024,0.032586703
Wi01-3035,White,15.99,6.528,0.2156,0.4223,6.164,0.03128,35.1,112.52,1.0817705,3.3072,0.5014,10.81,0.028894977
Wi01-3036,White,13.99,7.68,0.2254,0.4223,1.012,0.04416,31.5,145.5,1.0809312,3.2136,0.5123,10.528,0.047942608
Wi01-3037,White,11.99,8.16,0.6468,0.206,1.932,0.08924,20.7,109.61,1.0870897,3.2552,0.5232,8.648,0.04734767
Wi01-3038,White,18.99,6.336,0.1568,0.309,1.472,0.03128,13.5,75.66,1.08128,3.5152,0.4796,10.528,0.032925851
Wi01-3039,White,14.99,9.504,0.5292,0.2678,1.84,0.10212,6.3,58.2,1.0868281,3.0576,1.0682,9.588,0.046380429
Wi01-3040,White,13.99,6.624,0.4802,0.103,2.116,0.06808,10.8,29.1,1.085531,3.5568,0.6322,9.588,0.028070104
Wi01-3041,White,14.99,8.544,0.6076,0.1957,3.588,0.1564,45.9,143.56,1.088474,3.2968,1.0137,8.648,0.050654828
Wi01-3042,White,18.99,7.296,0.2058,0.4532,1.748,0.03312,9,115.43,1.080517,3.1304,0.763,12.032,0.033856571
Wi01-3043,White,19.99,6.912,0.3626,0.1545,1.84,0.02668,24.3,84.39,1.079427,3.432,0.6431,11.844,0.02443136
Wi01-3044,White,12.99,8.64,0.4508,0.2369,2.576,0.08464,25.2,100.88,1.088147,3.224,0.6104,8.648,0.036363636
Wi01-3045,White,10.99,8.448,0.343,0.5047,0.92,0.03312,12.6,54.32,1.08128,3.0784,0.3597,9.87,0.080786716
Wi01-3046,White,8.99,6.624,0.392,0.5768,10.304,0.03956,36,137.74,1.087275,3.2656,0.5014,8.178,0.052900893
Wi01-3047,White,16.99,6.912,0.1666,0.3502,5.888,0.03864,14.4,107.67,1.0821302,3.1096,0.436,10.152,0.027024106
Wi01-3048,White,25.99,7.68,0.196,0.412,4.784,0.0506,36.9,161.99,1.084877,3.3072,0.436,9.964,0.022838825
Wi01-3049,White,13.99,6.528,0.245,0.2472,4.186,0.04876,36.9,204.67,1.085095,3.5048,0.7303,8.93,0.030252277
Wi01-3050,White,15.99,6.624,0.245,0.309,3.772,0.04968,20.7,112.52,1.08346,3.1096,0.4142,8.836,0.030152186
Wi01-3051,White,11.99,7.296,0.196,0.7004,11.868,0.03864,50.4,155.2,1.0882669,3.172,0.4469,8.178,0.05131339
Wi01-3052,White,19.99,7.008,0.2156,0.3811,13.156,0.05796,43.2,185.27,1.087602,3.0056,0.4142,8.46,0.02736618
Wi01-3053,White,17.99,8.256,0.441,0.3193,2.392,0.07912,18.9,48.5,1.088038,3.5048,0.9919,9.306,0.031600115
Wi01-3054,White,16.99,6.048,0.539,0.1545,1.656,0.07084,23.4,33.95,1.0825226,3.4528,0.8938,10.904,0.031281193
Wi01-3055,White,21.99,5.856,0.4312,0.2884,3.91,0.02944,38.7,128.04,1.080844,3.3904,0.5123,10.622,0.020869856
Wi01-3056,White,9.99,6.144,0.6076,0.1236,4.324,0.0552,29.7,190.12,1.0851604,3.3488,0.5232,8.366,0.036629549
Wi01-3057,White,13.99,11.424,0.3724,0.5253,1.84,0.11132,6.3,19.4,1.089564,3.3696,0.8284,9.776,0.032812216
Wi01-3058,White,12.99,8.064,0.7007,0.206,2.208,0.06992,9,36.86,1.0871115,3.4424,0.6976,8.836,0.046380429
Wi01-3059,White,20.99,9.504,0.5194,0.5871,2.208,0.08556,27,50.44,1.086839,3.3176,0.8284,10.904,0.020812482
Wi01-3060,White,9.99,7.2,0.196,0.5047,1.196,0.02852,7.2,94.09,1.081062,3.1824,0.6758,10.434,0.044532791
Wi01-3061,White,13.99,7.872,0.5782,0,2.3,0.08556,17.1,56.26,1.090218,3.64,0.7085,8.742,0.032142596
Wi01-3062,White,14.99,10.368,0.4606,0.4429,1.932,0.15732,24.3,64.02,1.088038,3.2968,0.8284,10.152,0.032586703
Wi01-3063,White,12.99,6.336,0.8624,0.0412,2.024,0.06072,10.8,19.4,1.0860324,3.6712,0.6104,9.306,0.049585063
Wi01-3064,White,16.99,5.664,0.3871,0.1339,2.208,0.05152,12.6,27.16,1.0830458,3.7648,0.7303,11.656,0.031707507
Wi01-3065,White,18.99,7.968,0.3038,0.4017,2.208,0.07176,15.3,41.71,1.0839396,3.4424,0.8393,11.75,0.019607808
Wi01-3066,White,18.99,7.104,0.2058,0.309,7.452,0.04324,11.7,110.58,1.083569,3.2448,0.3815,9.87,0.028801542
Wi01-3067,White,15.99,6.144,0.2842,0.2163,8.878,0.03772,32.4,115.43,1.0827406,3.1096,0.3706,10.27733333,0.0331549
Wi01-3068,White,16.99,12.096,0.3822,0.5047,2.3,0.0736,7.2,19.4,1.089128,3.1928,0.8938,9.682,0.029953491
Wi01-3069,White,16.99,6.912,0.5586,0.0618,1.472,0.06992,8.1,26.19,1.086948,3.4944,0.763,9.024,0.031175957
Wi01-3070,White,19.99,5.376,0.4116,0.3502,2.208,0.02024,30.6,94.09,1.0781735,3.3488,0.4142,12.032,0.021278201
Wi01-3071,White,18.99,6.336,0.2548,0.2575,10.672,0.0414,40.5,172.66,1.0866319,3.4632,0.4687,9.212,0.035455393
Wi01-3072,White,8.99,7.104,0.3234,0.2678,14.352,0.04508,60.3,203.7,1.0889863,3.1824,0.7412,8.93,0.05175959
Wi01-3073,White,11.99,5.952,0.343,0.0412,1.104,0.0552,20.7,104.76,1.082806,3.3904,0.5886,8.648,0.04937518
Wi01-3074,White,9.99,6.816,0.2058,0.2884,2.484,0.03128,20.7,107.67,1.0835145,3.484,0.6976,9.588,0.060048913
Wi01-3075,White,9.99,6.912,0.6076,0.0618,2.484,0.07084,13.5,82.45,1.0872314,3.6504,0.5886,8.93,0.053368006
Wi01-3076,White,15.99,11.712,0.3332,0.515,2.208,0.06072,9,20.37,1.09,3.2448,1.2862,8.648,0.028250329
Wi01-3077,White,10.99,7.2,0.5782,0.2266,1.656,0.07544,38.7,58.2,1.0845391,3.224,0.4578,8.648,0.047743056
Wi01-3078,White,15.99,6.72,0.2842,0.5047,3.496,0.04324,33.3,131.92,1.083242,3.068,0.436,8.836,0.026522896
Wi01-3079,White,18.99,5.184,0.2009,0.1648,11.546,0.04692,27.9,111.55,1.0852476,3.536,0.4142,10.152,0.02816
Wi01-3080,White,13.99,6.528,0.2646,0.309,11.96,0.04324,62.1,155.2,1.0867845,3.2864,0.545,9.024,0.02816
Wi01-3081,White,12.99,7.008,0.6566,0.0515,3.312,0.09844,5.4,19.4,1.086948,3.536,0.6867,9.494,0.046380429
Wi01-3082,White,25.99,14.976,0.6713,0.7828,3.404,0.092,5.4,41.71,1.093488,3.068,0.7412,10.528,0.022131683
Wi01-3083,White,8.99,8.832,0.3136,0.4326,1.196,0.04232,12.6,180.42,1.084441,3.2032,0.5232,9.024,0.044176529
Wi01-3084,White,9.99,6.048,0.3528,0.206,1.84,0.04416,43.2,185.27,1.082261,3.2968,0.5559,9.024,0.047743056
Wi01-3085,White,11.99,7.488,0.8624,0,2.392,0.09016,22.5,64.99,1.086512,3.328,0.7412,9.212,0.043133026
Wi01-3086,White,10.99,7.008,0.3724,0.2163,1.84,0.0736,6.3,33.95,1.085749,3.4632,0.5123,8.93,0.041798236
Wi01-3087,White,17.99,7.872,0.343,0.3399,2.208,0.06992,9.9,45.59,1.0856291,3.4008,0.8829,10.34,0.031386961
Wi01-3088,White,18.99,6.624,0.1274,0.2884,12.236,0.046,42.3,128.04,1.0862395,3.4736,0.4578,9.494,0.029854878
Wi01-3089,White,21.99,10.08,0.2352,0.4841,1.932,0.06072,5.4,23.28,1.087602,3.276,0.981,10.34,0.019555556
Wi01-3090,White,11.99,7.488,0.4214,0.721,1.748,0.42688,19.8,64.99,1.087166,3.2552,1.3952,8.836,0.036363636
Wi01-3091,White,15.99,7.68,0.441,0.2369,2.024,0.08648,14.4,28.13,1.085858,3.3384,0.5341,9.588,0.030352865
Wi01-3092,White,17.99,8.832,0.3528,0.3502,1.472,0.05704,4.5,11.64,1.0863703,3.328,0.7303,9.87,0.02736618
Wi01-3093,White,13.99,6.048,0.3136,0.2678,11.04,0.04508,56.7,164.9,1.085749,3.2656,0.5995,9.306,0.032812216
